
  Page anchor parity — 320 page renders (20 universes × 8 pages × 2 viewports) — commit 45569d9a, the fix, rendered from page-anchor-parity.json

  ✅ PASS  1440  seoul      registry     anchor=left   mark:left@370 paragraph:left@370
  ✅ PASS  1440  seoul      music        anchor=left   mark:left@320 paragraph:left@320
  ✅ PASS  1440  seoul      stay         anchor=left   mark:left@290 paragraph:left@290
  ✅ PASS  1440  seoul      transport    anchor=left   mark:left@290 paragraph:left@290
  ✅ PASS  1440  shanghai   home         anchor=left   mark:left@360 heading:left@360 paragraph:left@360 quote:left@360
  ✅ PASS  1440  shanghai   our-story    anchor=left   mark:left@340 paragraph:left@340
  ✅ PASS  1440  shanghai   celebration  anchor=left   mark:left@232 heading:left@232
  ✅ PASS  1440  shanghai   rsvp         anchor=left   mark:left@460 heading:left@460 paragraph:left@460
  ✅ PASS  1440  shanghai   registry     anchor=left   mark:left@370 paragraph:left@370
  ✅ PASS  1440  shanghai   music        anchor=left   mark:left@320 paragraph:left@320
  ✅ PASS  1440  shanghai   stay         anchor=left   mark:left@290 paragraph:left@290
  ✅ PASS  1440  shanghai   transport    anchor=left   mark:left@290 paragraph:left@290

  320/320 passed, 0 failed.
GUARD EXIT 0
